"Experiment","Structure","Condition","Run","N","P","Signal","Noise","SignalFraction","Method","Mtry","ARI","NMI","Time"
"NUISANCE","IMBALANCED","N120_P64_S8",15,120,64,8,56,0.125,"kml3d",NA,0.0914163402486065,0.106885981892277,5.66699999999946
"NUISANCE","IMBALANCED","N120_P64_S8",16,120,64,8,56,0.125,"longTAPIO",8,0.395062204735457,0.551686039169669,1.96200000000044
"NUISANCE","IMBALANCED","N120_P64_S8",16,120,64,8,56,0.125,"kml3d",NA,0.248403709600766,0.301091357633947,5.46799999999985
"NUISANCE","IMBALANCED","N120_P64_S8",17,120,64,8,56,0.125,"longTAPIO",8,0.199633924697216,0.328809092754502,1.8779999999997
"NUISANCE","IMBALANCED","N120_P64_S8",17,120,64,8,56,0.125,"kml3d",NA,0.0467301852356237,0.082764593611912,5.46600000000035
"NUISANCE","IMBALANCED","N120_P64_S8",18,120,64,8,56,0.125,"longTAPIO",8,0.263196983049049,0.417147000726055,1.61599999999999
"NUISANCE","IMBALANCED","N120_P64_S8",18,120,64,8,56,0.125,"kml3d",NA,0.0396431166764119,0.109016434225736,5.32799999999952
"NUISANCE","IMBALANCED","N120_P64_S8",19,120,64,8,56,0.125,"longTAPIO",8,0.446119529731662,0.514477523796521,1.62299999999959
"NUISANCE","IMBALANCED","N120_P64_S8",19,120,64,8,56,0.125,"kml3d",NA,0.142754499731699,0.221092852670658,5.35699999999997
"NUISANCE","IMBALANCED","N120_P64_S8",20,120,64,8,56,0.125,"longTAPIO",8,0.157721248211149,0.303331975149779,1.61299999999937
"NUISANCE","IMBALANCED","N120_P64_S8",20,120,64,8,56,0.125,"kml3d",NA,0.0434091154957426,0.129950727705543,5.43900000000031
"NUISANCE","IMBALANCED","N120_P100_S8",1,120,100,8,92,0.08,"longTAPIO",10,0.0288431426606033,0.0538808236117029,1.73700000000008
"NUISANCE","IMBALANCED","N120_P100_S8",1,120,100,8,92,0.08,"kml3d",NA,0.0572963521238073,0.0933099470153789,7.70099999999911
"NUISANCE","IMBALANCED","N120_P100_S8",2,120,100,8,92,0.08,"longTAPIO",10,0.280851823312256,0.327191855291278,1.72900000000027
"NUISANCE","IMBALANCED","N120_P100_S8",2,120,100,8,92,0.08,"kml3d",NA,0.0980788552568526,0.0748079255794391,7.82700000000023
"NUISANCE","IMBALANCED","N120_P100_S8",3,120,100,8,92,0.08,"longTAPIO",10,0.0958750827867627,0.151807385744753,1.73499999999967
"NUISANCE","IMBALANCED","N120_P100_S8",3,120,100,8,92,0.08,"kml3d",NA,0.0472279333319203,0.0893776793609364,7.68099999999959
"NUISANCE","IMBALANCED","N120_P100_S8",4,120,100,8,92,0.08,"longTAPIO",10,0.162588908657425,0.253777445227369,1.72800000000007
"NUISANCE","IMBALANCED","N120_P100_S8",4,120,100,8,92,0.08,"kml3d",NA,0.0661033627571163,0.12579704693887,7.72500000000036
"NUISANCE","IMBALANCED","N120_P100_S8",5,120,100,8,92,0.08,"longTAPIO",10,0.114064171871234,0.217190010863765,1.72299999999996
"NUISANCE","IMBALANCED","N120_P100_S8",5,120,100,8,92,0.08,"kml3d",NA,0.0507986269221339,0.106588657661821,7.81900000000041
"NUISANCE","IMBALANCED","N120_P100_S8",6,120,100,8,92,0.08,"longTAPIO",10,0.0822691209435138,0.136689181973349,1.72999999999956
"NUISANCE","IMBALANCED","N120_P100_S8",6,120,100,8,92,0.08,"kml3d",NA,0.0501762583867018,0.090960024721164,8.19599999999991
"NUISANCE","IMBALANCED","N120_P100_S8",7,120,100,8,92,0.08,"longTAPIO",10,0.0528069812707801,0.18853945173217,1.88699999999972
"NUISANCE","IMBALANCED","N120_P100_S8",7,120,100,8,92,0.08,"kml3d",NA,0.0223121051860491,0.097502550515643,8.63799999999992
"NUISANCE","IMBALANCED","N120_P100_S8",8,120,100,8,92,0.08,"longTAPIO",10,0.352840781147649,0.327994701646025,2.16600000000017
"NUISANCE","IMBALANCED","N120_P100_S8",8,120,100,8,92,0.08,"kml3d",NA,0.0434505127683351,0.127611302415188,9.69400000000041
"NUISANCE","IMBALANCED","N120_P100_S8",9,120,100,8,92,0.08,"longTAPIO",10,0.287375606003252,0.307375933956328,2.1909999999998
"NUISANCE","IMBALANCED","N120_P100_S8",9,120,100,8,92,0.08,"kml3d",NA,0.130076314762954,0.130982045566827,9.55099999999948
"NUISANCE","IMBALANCED","N120_P100_S8",10,120,100,8,92,0.08,"longTAPIO",10,0.203292052454064,0.345293369374677,1.98400000000038
"NUISANCE","IMBALANCED","N120_P100_S8",10,120,100,8,92,0.08,"kml3d",NA,0.156006127288874,0.195845726283651,8.55599999999959
"NUISANCE","IMBALANCED","N120_P100_S8",11,120,100,8,92,0.08,"longTAPIO",10,0.0891068885083319,0.173021465051399,2.1190000000006
"NUISANCE","IMBALANCED","N120_P100_S8",11,120,100,8,92,0.08,"kml3d",NA,0.000972729413054612,0.0493438084052609,9.07600000000002
"NUISANCE","IMBALANCED","N120_P100_S8",12,120,100,8,92,0.08,"longTAPIO",10,0.103804500317587,0.107572917593079,2.10400000000027
"NUISANCE","IMBALANCED","N120_P100_S8",12,120,100,8,92,0.08,"kml3d",NA,0.0880093494069732,0.11645608621674,8.54000000000087
"NUISANCE","IMBALANCED","N120_P100_S8",13,120,100,8,92,0.08,"longTAPIO",10,0.0552758052938178,0.0869258372515649,1.77400000000034
"NUISANCE","IMBALANCED","N120_P100_S8",13,120,100,8,92,0.08,"kml3d",NA,0.033528905778588,0.0793208299042074,7.88400000000001
"NUISANCE","IMBALANCED","N120_P100_S8",14,120,100,8,92,0.08,"longTAPIO",10,0.154861789763139,0.23856556267871,1.83700000000044
"NUISANCE","IMBALANCED","N120_P100_S8",14,120,100,8,92,0.08,"kml3d",NA,0.133517681626016,0.118601077192775,8.65099999999984
"NUISANCE","IMBALANCED","N120_P100_S8",15,120,100,8,92,0.08,"longTAPIO",10,0.306122953040676,0.455827213122148,1.74099999999999
"NUISANCE","IMBALANCED","N120_P100_S8",15,120,100,8,92,0.08,"kml3d",NA,0.0717472805752174,0.141404927936061,7.67099999999937
"NUISANCE","IMBALANCED","N120_P100_S8",16,120,100,8,92,0.08,"longTAPIO",10,0.0195878448920101,0.0825335494223437,1.73999999999978
"NUISANCE","IMBALANCED","N120_P100_S8",16,120,100,8,92,0.08,"kml3d",NA,0.0937974323996621,0.0869132685623514,7.79200000000037
"NUISANCE","IMBALANCED","N120_P100_S8",17,120,100,8,92,0.08,"longTAPIO",10,0.397892217773482,0.466244560795952,1.73300000000017
"NUISANCE","IMBALANCED","N120_P100_S8",17,120,100,8,92,0.08,"kml3d",NA,0.0844526289052578,0.195757707883495,7.71299999999974
"NUISANCE","IMBALANCED","N120_P100_S8",18,120,100,8,92,0.08,"longTAPIO",10,0.196413818866244,0.30724162397184,1.72999999999956
"NUISANCE","IMBALANCED","N120_P100_S8",18,120,100,8,92,0.08,"kml3d",NA,0.0823329252704057,0.102861889289968,7.76800000000003
"NUISANCE","IMBALANCED","N120_P100_S8",19,120,100,8,92,0.08,"longTAPIO",10,0.0835019881927122,0.147804456245444,1.72399999999925
"NUISANCE","IMBALANCED","N120_P100_S8",19,120,100,8,92,0.08,"kml3d",NA,0.0411313493655063,0.131603088702714,8.01599999999962
"NUISANCE","IMBALANCED","N120_P100_S8",20,120,100,8,92,0.08,"longTAPIO",10,0.172702048291247,0.158377981818903,1.75900000000001
"NUISANCE","IMBALANCED","N120_P100_S8",20,120,100,8,92,0.08,"kml3d",NA,0.0763280543016578,0.136664353061524,7.77799999999934
