"run","visit","cluster","feature","incremental_importance"
19,7,3,"y5",-0.00464647336961033
19,7,4,"y1",-0.0060630905714627
19,7,4,"y2",0.000978436157530571
19,7,4,"y3",0.00739475348938012
19,7,4,"y4",0.0212808096763024
19,7,4,"y5",0.0184653911963296
19,8,1,"y1",0.00730415785986926
19,8,1,"y2",-0.00299644506272922
19,8,1,"y3",-0.0172850510586068
19,8,1,"y4",9.40001528886292e-05
19,8,1,"y5",0.00490671571675816
19,8,2,"y1",0.0372145160550722
19,8,2,"y2",-0.0114523783336085
19,8,2,"y3",0.00250033013776008
19,8,2,"y4",0.0300123130206931
19,8,2,"y5",-0.00289959309955279
19,8,3,"y1",-0.00548821104569952
19,8,3,"y2",-0.00563674562765137
19,8,3,"y3",0.00788699553796879
19,8,3,"y4",-0.00409109802475394
19,8,3,"y5",-0.00404557920904192
19,8,4,"y1",0.00421373742552988
19,8,4,"y2",0.000576442670290889
19,8,4,"y3",-0.00859155836136516
19,8,4,"y4",-0.00840390406452829
19,8,4,"y5",-0.00210822210905226
19,9,1,"y1",-0.00822058742355436
19,9,1,"y2",0.00299644506272922
19,9,1,"y3",-0.00326278106605182
19,9,1,"y4",-0.0109217174079577
19,9,1,"y5",0.00315277445970186
19,9,2,"y1",-0.00245497778029258
19,9,2,"y2",0.0178840309388509
19,9,2,"y3",0.0201619405164967
19,9,2,"y4",-0.000776709218840321
19,9,2,"y5",0.00416222288535284
19,9,3,"y1",-0.00506413299519648
19,9,3,"y2",0.0116879048301299
19,9,3,"y3",-0.00181767451453951
19,9,3,"y4",-0.00340345129411213
19,9,3,"y5",0.00491647394626737
19,9,4,"y1",0.0110248589566464
19,9,4,"y2",-0.00020361898320298
19,9,4,"y3",0.00171945987864852
19,9,4,"y4",0.005132394995777
19,9,4,"y5",0.0146947687741471
19,10,1,"y1",0.00221885633995644
19,10,1,"y2",0
19,10,1,"y3",-0.0023648583612732
19,10,1,"y4",-0.00160220874991901
19,10,1,"y5",0.00053797207784112
19,10,2,"y1",0.00912108212789164
19,10,2,"y2",-0.00543139815820881
19,10,2,"y3",-0.00311060682135456
19,10,2,"y4",0.00670147699084045
19,10,2,"y5",-0.00404224218640015
19,10,3,"y1",-0.00105246569852424
19,10,3,"y2",0.00382253745434769
19,10,3,"y3",0.00406615518612241
19,10,3,"y4",-0.0115528300525325
19,10,3,"y5",-0.00241966401262972
19,10,4,"y1",-0.00205175800138924
19,10,4,"y2",0.028740361684491
19,10,4,"y3",0.00970594391012247
19,10,4,"y4",-0.00872755815145976
19,10,4,"y5",0.0155412870045174
20,1,1,"y1",0.898162689661343
20,1,1,"y2",0.886705946720187
20,1,1,"y3",0.743761499973968
20,1,1,"y4",0.841572720899703
20,1,1,"y5",0.835219841724201
20,1,2,"y1",0.867509660075944
20,1,2,"y2",0.868709769509503
20,1,2,"y3",0.747344142751838
20,1,2,"y4",0.859218787908679
20,1,2,"y5",0.881516326169801
20,1,3,"y1",0.929412092353613
20,1,3,"y2",0.900157306259401
20,1,3,"y3",0.783619070405083
20,1,3,"y4",0.864155676777061
20,1,3,"y5",0.717564419692594
20,1,4,"y1",0.805322105469885
20,1,4,"y2",0.76456016456819
20,1,4,"y3",0.618197452425556
20,1,4,"y4",0.970000924226356
20,1,4,"y5",0.623340909377408
20,2,1,"y1",0.0531976282842392
20,2,1,"y2",0.0309206198858215
20,2,1,"y3",-0.0299579775796792
20,2,1,"y4",-0.00882283251169291
20,2,1,"y5",-0.0603696343358318
20,2,2,"y1",0.0250401200483991
20,2,2,"y2",0.0476537481092204
20,2,2,"y3",0.0643790889115669
20,2,2,"y4",-0.0227440607375383
20,2,2,"y5",-0.0608845197316149
20,2,3,"y1",0.0508675374700921
20,2,3,"y2",-0.0747374084689028
20,2,3,"y3",-0.0674846112713415
20,2,3,"y4",-0.0405362577205387
20,2,3,"y5",0.024978585853457
20,2,4,"y1",0.0640594932233154
20,2,4,"y2",0.0448117950132563
20,2,4,"y3",0.0549323053225158
20,2,4,"y4",0.00286958190157593
20,2,4,"y5",0.0607148408852379
20,3,1,"y1",0.0324228087505211
20,3,1,"y2",-0.00835591359375976
20,3,1,"y3",0.0912902984470265
20,3,1,"y4",-0.0141248487796374
20,3,1,"y5",-0.0107986998722939
20,3,2,"y1",0.0779137815509101
20,3,2,"y2",-0.0473175714176871
20,3,2,"y3",0.0862794321629449
20,3,2,"y4",-0.0397267064088329
20,3,2,"y5",-0.0325900913006539
20,3,3,"y1",0.0161629525019416
20,3,3,"y2",0.018098052260479
20,3,3,"y3",0.047394975701605
20,3,3,"y4",0.0435110306425924
20,3,3,"y5",-0.00143661704070375
20,3,4,"y1",0.0788733025826952
20,3,4,"y2",0.0270080898805045
20,3,4,"y3",0.0313670786793336
20,3,4,"y4",-0.0108982442608051
20,3,4,"y5",0.0394749478101565
20,4,1,"y1",-0.0117211426842606
20,4,1,"y2",-0.0374440139567643
20,4,1,"y3",-0.0311338114456468
20,4,1,"y4",0.0170566404705911
20,4,1,"y5",-0.00215349003113419
20,4,2,"y1",-0.00177683918742999
20,4,2,"y2",-0.0420371522874864
20,4,2,"y3",-0.0285227250363715
20,4,2,"y4",-0.00044085848030806
20,4,2,"y5",-0.0134826561535102
20,4,3,"y1",0.00297003162657283
20,4,3,"y2",0.0698383449180223
20,4,3,"y3",0.0316273403595148
20,4,3,"y4",-0.0188238879415402
20,4,3,"y5",0.00357932011162665
20,4,4,"y1",0.0141825498472905
20,4,4,"y2",0.0235159046042909
20,4,4,"y3",0.0443448764892196
20,4,4,"y4",-0.00579486618286762
20,4,4,"y5",0.00202186980205155
20,5,1,"y1",0.0206108683556714
20,5,1,"y2",0.0120985355699179
20,5,1,"y3",0.0256774765644561
20,5,1,"y4",0.0150115122074982
20,5,1,"y5",0.000732968826700597
20,5,2,"y1",-0.00823116904410326
20,5,2,"y2",0.00612651472984815
20,5,2,"y3",-0.0270236769728198
20,5,2,"y4",-0.00843215651054852
20,5,2,"y5",0.00355364299248095
20,5,3,"y1",-0.000704927862322346
20,5,3,"y2",0.0206782908583256
20,5,3,"y3",0.00784006792820102
20,5,3,"y4",0.0173963798564061
20,5,3,"y5",0.00729058604190413
20,5,4,"y1",0.0100430772933202
20,5,4,"y2",0.00875750311168422
20,5,4,"y3",0.00222757281399188
20,5,4,"y4",0.0146693538378243
20,5,4,"y5",-0.0184593496942423
20,6,1,"y1",-0.00489130022164586
20,6,1,"y2",0.00754157224586161
20,6,1,"y3",-0.00470310193028267
20,6,1,"y4",-0.00369943835350117
20,6,1,"y5",-0.0120950159056339
20,6,2,"y1",0.0102701853965493
20,6,2,"y2",-0.00740661028588951
20,6,2,"y3",0.0110552299275237
20,6,2,"y4",-0.0163802093182677
20,6,2,"y5",-0.0619250990218627
20,6,3,"y1",-0.00488144135067126
20,6,3,"y2",-0.00203709302764443
20,6,3,"y3",0.0117614464336551
20,6,3,"y4",0.000800242941496387
20,6,3,"y5",-0.00572735996548235
20,6,4,"y1",-0.0048182144381238
20,6,4,"y2",0.000673777315958524
20,6,4,"y3",-0.00706248360772999
20,6,4,"y4",0.00550042776538318
20,6,4,"y5",0.00122238526850194
20,7,1,"y1",0.000433734925086804
20,7,1,"y2",-0.0076017728079163
20,7,1,"y3",-0.00357719551877411
20,7,1,"y4",-0.011128166424666
20,7,1,"y5",0.00241923266983635
20,7,2,"y1",0.0188980073340393
20,7,2,"y2",-0.0293647863520764
20,7,2,"y3",-0.00552264989543305
20,7,2,"y4",-0.00888275208595501
20,7,2,"y5",-0.00212968487621223
20,7,3,"y1",-0.00712435267965228
20,7,3,"y2",-0.00409619101641934
20,7,3,"y3",-0.00937596009973263
20,7,3,"y4",-0.020651478813676
20,7,3,"y5",0.000390332460219467
20,7,4,"y1",0.000339076357554702
20,7,4,"y2",0.00613308883493502
20,7,4,"y3",0.000768415531310129
20,7,4,"y4",-0.0191197188520419
20,7,4,"y5",-0.0175725804187844
20,8,1,"y1",0.00299859816755943
20,8,1,"y2",-0.0155650084899157
20,8,1,"y3",-0.00524544413341799
20,8,1,"y4",0.00344241479332252
20,8,1,"y5",-0.0181097741457912
20,8,2,"y1",0.00537602481670785
20,8,2,"y2",-0.0110980260265269
20,8,2,"y3",-0.00446074011656994
20,8,2,"y4",0.00108184258285959
20,8,2,"y5",-0.0109350992964447
20,8,3,"y1",-0.00116951851374347
20,8,3,"y2",0.00417171206026024
20,8,3,"y3",0.00673147866225321
20,8,3,"y4",-0.00466289302069056
20,8,3,"y5",0.0024294677216502
20,8,4,"y1",0.0145626130465333
20,8,4,"y2",0.0141209756117134
20,8,4,"y3",0.00429280182580838
20,8,4,"y4",-0.000410019542401718
20,8,4,"y5",-1.11914556146786e-05
20,9,1,"y1",0.00178913129149549
20,9,1,"y2",0.00592019913820541
20,9,1,"y3",0.0156223667142398
20,9,1,"y4",0.00399139773319424
20,9,1,"y5",0.0301608753917876
20,9,2,"y1",0.00362944242078067
20,9,2,"y2",-0.0068905759940644
20,9,2,"y3",-0.00981318626678196
20,9,2,"y4",-0.00283685859959171
20,9,2,"y5",-0.00520888478139592
20,9,3,"y1",0.00507262394260355
20,9,3,"y2",0.00120198997122245
20,9,3,"y3",0.00302371197982731
20,9,3,"y4",-0.00733711232502499
20,9,3,"y5",-0.00639957949245107
20,9,4,"y1",-0.00568830369586093
20,9,4,"y2",-0.0112573750248842
20,9,4,"y3",-0.00181436187181516
20,9,4,"y4",-0.0110347027744186
20,9,4,"y5",-0.0154743996651647
20,10,1,"y1",0.00150463173860194
20,10,1,"y2",0.0107728880090376
20,10,1,"y3",0.000680992999173902
20,10,1,"y4",0.00133491799441654
20,10,1,"y5",-0.0159328992140225
20,10,2,"y1",-0.00241436993117572
20,10,2,"y2",0.017563844046663
20,10,2,"y3",0.00574630043079172
20,10,2,"y4",0.0116460965960256
20,10,2,"y5",0.00353918630637207
20,10,3,"y1",-0.00599526435746223
20,10,3,"y2",0.00689615382541109
20,10,3,"y3",-0.000287559818242911
20,10,3,"y4",0.000465716450043119
20,10,3,"y5",-0.00641444922747947
20,10,4,"y1",-0.000898593940463321
20,10,4,"y2",0.00718309376380943
20,10,4,"y3",-0.00091364675081651
20,10,4,"y4",0.00179769579196043
20,10,4,"y5",-0.0104412777140374
21,1,1,"y1",0.816348284158433
21,1,1,"y2",0.991471025788984
21,1,1,"y3",0.739225567154344
21,1,1,"y4",0.753277273268351
21,1,1,"y5",0.723743556928104
21,1,2,"y1",0.776806051901928
21,1,2,"y2",0.998708613761009
21,1,2,"y3",0.754861062818009
21,1,2,"y4",0.782045433177102
21,1,2,"y5",0.69976876784572
21,1,3,"y1",0.878698192089958
21,1,3,"y2",0.936060185475064
21,1,3,"y3",0.796880282638519
21,1,3,"y4",0.795792334268749
21,1,3,"y5",0.746751872749034
21,1,4,"y1",0.77504607852482
21,1,4,"y2",0.885242210170545
21,1,4,"y3",0.628318533382543
21,1,4,"y4",0.972608363820086
21,1,4,"y5",0.611378548262289
21,2,1,"y1",-0.0849287917789002
21,2,1,"y2",0.00852897421101628
21,2,1,"y3",-0.0408517364237198
21,2,1,"y4",-0.0103834881815819
21,2,1,"y5",-0.0737893282580256
21,2,2,"y1",-0.0044454346869367
21,2,2,"y2",-0.0329573992707315
21,2,2,"y3",0.0243917297223644
21,2,2,"y4",-0.00720046779342443
21,2,2,"y5",-0.0271596381286492
21,2,3,"y1",-0.00367158363010089
21,2,3,"y2",0.0499110543756582
21,2,3,"y3",-0.00283510064710812
21,2,3,"y4",-0.0158010040800731
21,2,3,"y5",-0.0564480217159736
21,2,4,"y1",0.0326256858666217
21,2,4,"y2",-0.025778167917667
21,2,4,"y3",-0.0136490252389543
21,2,4,"y4",-0.000221763839359235
21,2,4,"y5",0.00924267497589315
21,3,1,"y1",0.0771499993603345
21,3,1,"y2",0
21,3,1,"y3",0.0436000862052452
21,3,1,"y4",0.0368462668942132
21,3,1,"y5",0.0270809024040188
21,3,2,"y1",0.089846686789985
21,3,2,"y2",-0.00334517129447343
21,3,2,"y3",0.0419624431760839
21,3,2,"y4",0.0631731950700554
21,3,2,"y5",0.00778982935235262
21,3,3,"y1",-0.0110271699790422
21,3,3,"y2",0.000371931624305044
21,3,3,"y3",-0.0107432287011193
21,3,3,"y4",-0.00908678400548868
21,3,3,"y5",-0.00836728328801517
21,3,4,"y1",0.0152384024350884
21,3,4,"y2",0.041005671667964
21,3,4,"y3",0.0520985948202412
21,3,4,"y4",0.000487648150289899
21,3,4,"y5",0.0541991419815059
21,4,1,"y1",0.05472366356394
21,4,1,"y2",0
21,4,1,"y3",0.0340213490775937
21,4,1,"y4",0.00733225466193199
21,4,1,"y5",-0.0622991202472064
21,4,2,"y1",0.0246850474888134
21,4,2,"y2",0.00920568746198303
21,4,2,"y3",0.0381806732415312
21,4,2,"y4",0.000603065664453339
21,4,2,"y5",-0.0252715560539423
21,4,3,"y1",0.00137740596021596
21,4,3,"y2",0.0136568285249732
21,4,3,"y3",0.00165858126135399
21,4,3,"y4",0.026756763910712
21,4,3,"y5",0.0288233659336127
21,4,4,"y1",0.0328051151901155
21,4,4,"y2",0.0343842246715411
21,4,4,"y3",0.0487221704666796
21,4,4,"y4",-0.0112953901258022
21,4,4,"y5",-0.0215604501361467
21,5,1,"y1",0.00745651053733754
21,5,1,"y2",-1.99225400797642e-05
21,5,1,"y3",0.00224203169188475
21,5,1,"y4",0.0118607397947095
21,5,1,"y5",0.0267655703445191
21,5,2,"y1",-0.0102281532713608
21,5,2,"y2",0.00886979732742788
21,5,2,"y3",-0.000223467205539007
21,5,2,"y4",0.00808195917715659
21,5,2,"y5",-0.0237921746063299
21,5,3,"y1",-0.0164688373506647
21,5,3,"y2",-0.000349531779883061
21,5,3,"y3",0.00665513514835148
21,5,3,"y4",-0.00631602617507576
21,5,3,"y5",-0.000202127110177086
21,5,4,"y1",0.0144267161362056
21,5,4,"y2",0.0310635493068924
21,5,4,"y3",0.028006092960825
21,5,4,"y4",-0.00490959815704328
21,5,4,"y5",0.027334954082547
21,6,1,"y1",0.0193360188542504
21,6,1,"y2",1.99225400797642e-05
21,6,1,"y3",-0.00689748407132174
21,6,1,"y4",0.00117874824451858
21,6,1,"y5",0.00828266071428863
21,6,2,"y1",0.0466981931376925
21,6,2,"y2",0.0119610532228686
21,6,2,"y3",0.0110028685034009
21,6,2,"y4",0.018619613150389
21,6,2,"y5",0.00646861260478049
21,6,3,"y1",-0.00399330074528492
21,6,3,"y2",0.000349531779883061
21,6,3,"y3",0.0171194796401026
21,6,3,"y4",-0.024387512105434
21,6,3,"y5",-0.0210230166111547
21,6,4,"y1",-0.00312312304796414
21,6,4,"y2",0.00464988149242851
21,6,4,"y3",0.0299036674791903
21,6,4,"y4",-0.00552434804125845
21,6,4,"y5",-0.025044250842244
21,7,1,"y1",-0.00170197017429696
21,7,1,"y2",0
21,7,1,"y3",-0.000135333488114564
21,7,1,"y4",0.0175539145004244
21,7,1,"y5",0.00766720746685312
21,7,2,"y1",0.0051924456482586
21,7,2,"y2",-0.000234440994377971
21,7,2,"y3",-0.0108666536015941
21,7,2,"y4",0.0183812729464577
21,7,2,"y5",-0.00521561413443639
21,7,3,"y1",0.00341587310265212
21,7,3,"y2",0
21,7,3,"y3",-0.00286456899262633
21,7,3,"y4",0.00783095891938013
21,7,3,"y5",0.00497486609449627
21,7,4,"y1",0.00693226641629385
21,7,4,"y2",0.0110071208522199
21,7,4,"y3",0.000136194964702296
21,7,4,"y4",-0.00643585984989659
21,7,4,"y5",0.00907747832349937
21,8,1,"y1",0.00591304722664043
21,8,1,"y2",-0.00275430627041862
21,8,1,"y3",-0.00117886524862365
21,8,1,"y4",-1.32937785654041e-05
21,8,1,"y5",0.0150933003511148
21,8,2,"y1",0.0115443944073491
21,8,2,"y2",-0.0035055613515772
21,8,2,"y3",0.0129620373791546
21,8,2,"y4",0.0190610421762921
21,8,2,"y5",0.016809808539417
21,8,3,"y1",0.00878674435223825
21,8,3,"y2",-0.000132218196913336
21,8,3,"y3",0.00888717816908557
21,8,3,"y4",-0.0107993500802884
21,8,3,"y5",0.0117574369948005
21,8,4,"y1",-0.00316199475652723
21,8,4,"y2",-0.00413779777603385
21,8,4,"y3",0.00589722024083073
21,8,4,"y4",-0.011085860344961
21,8,4,"y5",0.0184155820851147
21,9,1,"y1",-0.00796898245757383
21,9,1,"y2",-0.000184296301783182
21,9,1,"y3",-0.00456905250404605
21,9,1,"y4",0.00192639078382817
21,9,1,"y5",0.0182650008901543
21,9,2,"y1",0.00233006132551117
21,9,2,"y2",-0.000501890736694488
21,9,2,"y3",-0.000216938673359923
21,9,2,"y4",-0.00534079976071278
21,9,2,"y5",-0.00084265469865985
21,9,3,"y1",0.00322219403294033
21,9,3,"y2",0.000132218196913336
21,9,3,"y3",0.00205856326968989
21,9,3,"y4",0.0138682448996109
21,9,3,"y5",0.00725155139541822
21,9,4,"y1",-0.0049488241059773
21,9,4,"y2",-0.00574025993760363
21,9,4,"y3",-0.0105625525376569
21,9,4,"y4",-0.00909663382175296
21,9,4,"y5",-0.00761916393837658
21,10,1,"y1",-0.0145381382862353
21,10,1,"y2",0.0029386025722018
21,10,1,"y3",-0.000297321377078053
21,10,1,"y4",-0.017429801935372
21,10,1,"y5",-0.011794165191426
21,10,2,"y1",-0.0059908570370949
21,10,2,"y2",-0.0002894424863773
21,10,2,"y3",0.00069720623024383
21,10,2,"y4",0.0102991148200997
21,10,2,"y5",0.00840333247299585
21,10,3,"y1",0.00406606632135253
21,10,3,"y2",-0.000144948370333742
21,10,3,"y3",-0.00605999982342831
21,10,3,"y4",0.00228096896024488
21,10,3,"y5",-0.00196518123804656
21,10,4,"y1",-0.00451512944079591
21,10,4,"y2",0.0104887069397779
21,10,4,"y3",0.00819754486288982
21,10,4,"y4",-0.00953786152145253
21,10,4,"y5",-0.0119708760757071
22,1,1,"y1",0.849640499149446
22,1,1,"y2",0.856252761323226
22,1,1,"y3",0.760320907124326
22,1,1,"y4",0.849597198136736
22,1,1,"y5",0.733152212091828
22,1,2,"y1",0.8808029145917
22,1,2,"y2",0.924439934127417
22,1,2,"y3",0.770964061345684
22,1,2,"y4",0.859586409630522
22,1,2,"y5",0.655413265807954
22,1,3,"y1",1
22,1,3,"y2",0.712763596586088
22,1,3,"y3",0.624621446481165
22,1,3,"y4",0.850442863614667
22,1,3,"y5",0.594735793542543
22,1,4,"y1",0.865709263977005
22,1,4,"y2",0.773343176616446
22,1,4,"y3",0.648642208596337
22,1,4,"y4",0.956971284304185
22,1,4,"y5",0.5753515119849
22,2,1,"y1",0.0139240974668885
22,2,1,"y2",0.131977054930762
22,2,1,"y3",-0.014540210349599
22,2,1,"y4",0.0169132534236207
22,2,1,"y5",-0.119218509913144
22,2,2,"y1",0.0754011215454519
22,2,2,"y2",-0.0704895448380758
22,2,2,"y3",-0.00707413050965744
22,2,2,"y4",-0.00226886456765751
22,2,2,"y5",0.0567285445381949
22,2,3,"y1",-0.0233800642539007
22,2,3,"y2",0.00914143833171988
22,2,3,"y3",0.0989385072125978
22,2,3,"y4",-0.0070912751705754
22,2,3,"y5",0.13843137667378
22,2,4,"y1",0.079396592273053
22,2,4,"y2",0.036496569193898
22,2,4,"y3",0.0880808989973099
22,2,4,"y4",0.0315307301792689
22,2,4,"y5",0.052230739827709
22,3,1,"y1",0.0394463865953731
22,3,1,"y2",0.00303444498981653
22,3,1,"y3",0.0138370766913904
22,3,1,"y4",0.0109244454957653
22,3,1,"y5",0.0775000874854377
22,3,2,"y1",0.0258231740663284
22,3,2,"y2",-0.00753950632817801
22,3,2,"y3",0.00331677533281594
22,3,2,"y4",-0.00268982220960379
22,3,2,"y5",0.000795707380540023
22,3,3,"y1",-0.00412706100413474
22,3,3,"y2",0.132065961807942
22,3,3,"y3",0.0924624951657381
22,3,3,"y4",0.0783934638025144
22,3,3,"y5",0.0540889627264571
22,3,4,"y1",0.0197843266445888
22,3,4,"y2",-0.000996092978769236
22,3,4,"y3",0.0214529271429221
22,3,4,"y4",-0.00693079717806677
22,3,4,"y5",-0.00310099486111326
22,4,1,"y1",0.0582433861661162
22,4,1,"y2",-0.0180226419468226
22,4,1,"y3",0.00391813906824823
22,4,1,"y4",0.0251455492670012
22,4,1,"y5",0.00444029782725974
22,4,2,"y1",-0.0136484563619866
22,4,2,"y2",0.00931923887872665
22,4,2,"y3",0.0912676373783392
22,4,2,"y4",-0.0214894114801032
22,4,2,"y5",-0.0237698952916366
22,4,3,"y1",0.0076944095742405
22,4,3,"y2",-0.0248238462113871
22,4,3,"y3",-0.0174974615106153
22,4,3,"y4",0.000392717781106389
22,4,3,"y5",0.015865683168145
22,4,4,"y1",0.00796398693489075
22,4,4,"y2",0.0375730062804233
22,4,4,"y3",0.0273163362641847
22,4,4,"y4",0.00293019959752772
22,4,4,"y5",0.00421818356548409
22,5,1,"y1",0.0118764291360476
22,5,1,"y2",0.00148433355545774
22,5,1,"y3",0.0216375714085858
22,5,1,"y4",-8.18567653794178e-05
22,5,1,"y5",0.000420805676092595
22,5,2,"y1",0.0205747148813594
22,5,2,"y2",-0.0181114279445931
22,5,2,"y3",-0.040028323852071
22,5,2,"y4",-0.016560711996166
22,5,2,"y5",0.0326775535519833
22,5,3,"y1",0.0163984863731361
22,5,3,"y2",0.0086687921334051
22,5,3,"y3",-0.00324348572283051
22,5,3,"y4",-0.0305691986510915
22,5,3,"y5",0.0427418126615611
22,5,4,"y1",0.00945618717382091
22,5,4,"y2",-0.0105043645112124
22,5,4,"y3",-0.00811244689517332
22,5,4,"y4",-0.00749827316754059
22,5,4,"y5",0.00699006843587335
22,6,1,"y1",0.00497092573308777
22,6,1,"y2",-0.00771870424527843
22,6,1,"y3",0.00825583256486018
22,6,1,"y4",0.017260540829386
22,6,1,"y5",0.000363406745137351
22,6,2,"y1",0.0110465312771467
22,6,2,"y2",0.00107107350728963
22,6,2,"y3",-0.00511920534927468
22,6,2,"y4",0.0210959385280638
22,6,2,"y5",-0.0674085703505575
22,6,3,"y1",0.00341422931065882
22,6,3,"y2",0.0155313924932502
22,6,3,"y3",0.025482019600916
22,6,3,"y4",0.00990272699241812
22,6,3,"y5",-0.0165574212146747
22,6,4,"y1",0.00863673736153692
22,6,4,"y2",0.01381503083167
22,6,4,"y3",0.0202236713768739
22,6,4,"y4",-0.00436012107160544
22,6,4,"y5",0.000801420219314841
22,7,1,"y1",0.0110155584785222
22,7,1,"y2",-0.0100075123387134
22,7,1,"y3",-0.0113060294971226
22,7,1,"y4",-0.00549478287025829
22,7,1,"y5",-0.00591156472618992
22,7,2,"y1",0
22,7,2,"y2",0.00234923140555965
22,7,2,"y3",-0.0227718420392573
22,7,2,"y4",0.00417923445029833
22,7,2,"y5",0.0211324768965778
22,7,3,"y1",0
22,7,3,"y2",-0.00528590796996464
22,7,3,"y3",0.00912685579738237
22,7,3,"y4",-0.00927664510698967
22,7,3,"y5",-0.0287614692895513
22,7,4,"y1",-0.00266946124660283
22,7,4,"y2",0.00642349759150085
22,7,4,"y3",-0.00352551380823862
22,7,4,"y4",-0.00471644834215901
22,7,4,"y5",0.0149893537965783
22,8,1,"y1",-0.00762705199930713
22,8,1,"y2",0.00956171130105676
22,8,1,"y3",8.09048757604014e-05
22,8,1,"y4",0.0041342362950888
22,8,1,"y5",0.000553332111215443
22,8,2,"y1",-0.00531596171239634
22,8,2,"y2",-0.00151064603843798
22,8,2,"y3",0.00698358651716702
22,8,2,"y4",0.00187681213714508
22,8,2,"y5",0.0139228517929924
22,8,3,"y1",-0.00669758945017518
22,8,3,"y2",0.00916174310236406
22,8,3,"y3",0.0211200036140889
22,8,3,"y4",-0.0174237992102778
22,8,3,"y5",0.0403609967965163
22,8,4,"y1",0.00151966041964702
22,8,4,"y2",0.00746145870170367
22,8,4,"y3",0.0110960477122762
22,8,4,"y4",-0.00314207154031654
22,8,4,"y5",0.00416958481910412
22,9,1,"y1",-0.00694066688425188
22,9,1,"y2",-0.00289332472596071
22,9,1,"y3",-0.000483047451552365
22,9,1,"y4",-0.0133456085293635
22,9,1,"y5",-0.0197399963914968
22,9,2,"y1",-0.0023480085219032
22,9,2,"y2",-0.00516699937514087
22,9,2,"y3",0.0198492563704221
22,9,2,"y4",0.00759788786810833
22,9,2,"y5",0.0414771637308735
22,9,3,"y1",-0.000999602352605433
22,9,3,"y2",-0.00836656542805192
22,9,3,"y3",-0.00379189057323992
22,9,3,"y4",0.015323614192215
22,9,3,"y5",0.0475340719679372
22,9,4,"y1",0.00145651747604314
22,9,4,"y2",0.00509107297211187
22,9,4,"y3",0.00159476541744841
22,9,4,"y4",0.00529487689319597
22,9,4,"y5",0.00214943636771781
22,10,1,"y1",0.00414771750079823
22,10,1,"y2",0.00849142479752019
22,10,1,"y3",-0.00360526070742395
22,10,1,"y4",0.00125843047487784
22,10,1,"y5",-0.00409724842505044
22,10,2,"y1",0.00592217244688398
22,10,2,"y2",-0.00658411716469198
22,10,2,"y3",0.00559365230253372
22,10,2,"y4",0.00951448503555452
22,10,2,"y5",0.0165728511819494
22,10,3,"y1",-0.00527425007698412
22,10,3,"y2",0.013197889182333
22,10,3,"y3",0.014686128167902
22,10,3,"y4",-0.00220022370788742
22,10,3,"y5",-0.0347708326957392
22,10,4,"y1",0.00133592554532058
22,10,4,"y2",0.00583354620411114
22,10,4,"y3",0.00696065295424453
22,10,4,"y4",-0.00248518538582398
22,10,4,"y5",-0.00125524388683584
23,1,1,"y1",0.819559433398478
23,1,1,"y2",0.929371752054697
23,1,1,"y3",0.931832145505853
23,1,1,"y4",0.688974719478288
23,1,1,"y5",0.721162034260451
23,1,2,"y1",0.727140996037324
23,1,2,"y2",0.961042298362895
23,1,2,"y3",0.797935003462011
23,1,2,"y4",0.795722471701557
23,1,2,"y5",0.824621388261788
23,1,3,"y1",0.915182468515934
23,1,3,"y2",0.829050597401055
23,1,3,"y3",0.874485467052763
23,1,3,"y4",0.696149483267855
23,1,3,"y5",0.63587733724074
23,1,4,"y1",0.747985505750599
23,1,4,"y2",0.876395193978544
23,1,4,"y3",0.689597829484124
23,1,4,"y4",0.91536575596718
23,1,4,"y5",0.652406939531929
23,2,1,"y1",0.029948531695725
23,2,1,"y2",0.0451071940892717
23,2,1,"y3",-0.054458374787861
23,2,1,"y4",0.0844543927692446
23,2,1,"y5",-0.0186162637308933
23,2,2,"y1",0.0556518025340969
23,2,2,"y2",-0.00772274255644523
23,2,2,"y3",0.0420939345555851
23,2,2,"y4",0.0135854959033338
