"run","visit","cluster","feature","importance"
24,5,1,"y1",0.874195214339963
24,5,1,"y2",0.952683224186622
24,5,1,"y3",0.803368612574383
24,5,1,"y4",0.908522483950855
24,5,1,"y5",0.814748910302573
24,5,2,"y1",0.999887778117699
24,5,2,"y2",0.864382895494554
24,5,2,"y3",0.875483396498469
24,5,2,"y4",0.871029554121188
24,5,2,"y5",0.719913831668872
24,5,3,"y1",0.988266595682728
24,5,3,"y2",0.950405417386581
24,5,3,"y3",0.801474988670055
24,5,3,"y4",0.880654463378689
24,5,3,"y5",0.781527065653765
24,5,4,"y1",0.924912772889404
24,5,4,"y2",0.961283584690425
24,5,4,"y3",0.872825132495254
24,5,4,"y4",0.974522238216769
24,5,4,"y5",0.751139248742577
24,6,1,"y1",0.923270540066829
24,6,1,"y2",0.97702956039291
24,6,1,"y3",0.821333389984468
24,6,1,"y4",0.906806585163593
24,6,1,"y5",0.7893706141265
24,6,2,"y1",0.998502949729275
24,6,2,"y2",0.860363618121426
24,6,2,"y3",0.854977155557067
24,6,2,"y4",0.84627060834722
24,6,2,"y5",0.705104254111491
24,6,3,"y1",0.992183921608304
24,6,3,"y2",0.959929028951997
24,6,3,"y3",0.840441319115926
24,6,3,"y4",0.883275809335561
24,6,3,"y5",0.786915100952703
24,6,4,"y1",0.932028747140997
24,6,4,"y2",0.97678227177213
24,6,4,"y3",0.868626367273285
24,6,4,"y4",0.966263876703105
24,6,4,"y5",0.739336817406333
24,7,1,"y1",0.918065210139342
24,7,1,"y2",0.98126786148377
24,7,1,"y3",0.835171844974342
24,7,1,"y4",0.914165677450817
24,7,1,"y5",0.807583731412659
24,7,2,"y1",0.994127796639252
24,7,2,"y2",0.870669539696358
24,7,2,"y3",0.860065024633712
24,7,2,"y4",0.857397574325839
24,7,2,"y5",0.720711678506118
24,7,3,"y1",0.984062275963814
24,7,3,"y2",0.96816931018918
24,7,3,"y3",0.840127485402432
24,7,3,"y4",0.870962811442837
24,7,3,"y5",0.806041978144257
24,7,4,"y1",0.938758203756579
24,7,4,"y2",0.979043350932779
24,7,4,"y3",0.867610888512347
24,7,4,"y4",0.942965928443782
24,7,4,"y5",0.733038806550344
24,8,1,"y1",0.92475926988583
24,8,1,"y2",0.990587618193078
24,8,1,"y3",0.853604192195119
24,8,1,"y4",0.913839153944185
24,8,1,"y5",0.804575012927216
24,8,2,"y1",0.991578553080596
24,8,2,"y2",0.888409119039799
24,8,2,"y3",0.86343822640025
24,8,2,"y4",0.835943443362526
24,8,2,"y5",0.71578470471111
24,8,3,"y1",0.990222392189549
24,8,3,"y2",0.964313052968636
24,8,3,"y3",0.849947604576307
24,8,3,"y4",0.875721376729401
24,8,3,"y5",0.794488361510699
24,8,4,"y1",0.951211165189818
24,8,4,"y2",0.969364811953316
24,8,4,"y3",0.859590317109316
24,8,4,"y4",0.941429100884817
24,8,4,"y5",0.723903607032036
24,9,1,"y1",0.925676095267857
24,9,1,"y2",0.992258121758525
24,9,1,"y3",0.841776231622141
24,9,1,"y4",0.900037416162183
24,9,1,"y5",0.796750783522415
24,9,2,"y1",0.992009030204018
24,9,2,"y2",0.8821490908989
24,9,2,"y3",0.863168037765541
24,9,2,"y4",0.838627452878435
24,9,2,"y5",0.722192873193585
24,9,3,"y1",0.989171605615314
24,9,3,"y2",0.9636438998696
24,9,3,"y3",0.857237753669379
24,9,3,"y4",0.862135193811205
24,9,3,"y5",0.795202707158019
24,9,4,"y1",0.949634698705525
24,9,4,"y2",0.973065600535267
24,9,4,"y3",0.853908497372755
24,9,4,"y4",0.956170423804154
24,9,4,"y5",0.721098251323695
24,10,1,"y1",0.923540579222975
24,10,1,"y2",0.985082375403725
24,10,1,"y3",0.837771878029653
24,10,1,"y4",0.909840563862211
24,10,1,"y5",0.803017199396351
24,10,2,"y1",0.991277308729725
24,10,2,"y2",0.886206918602052
24,10,2,"y3",0.870378455676682
24,10,2,"y4",0.831706541176021
24,10,2,"y5",0.720317177405121
24,10,3,"y1",0.982606385672988
24,10,3,"y2",0.967452036263008
24,10,3,"y3",0.862047660438747
24,10,3,"y4",0.841140319088521
24,10,3,"y5",0.787297280220835
24,10,4,"y1",0.946246002113185
24,10,4,"y2",0.963882276882963
24,10,4,"y3",0.849474824652993
24,10,4,"y4",0.969300636224221
24,10,4,"y5",0.716747256291081
25,1,1,"y1",0.72489506113269
25,1,1,"y2",0.944849744657631
25,1,1,"y3",0.846036154375984
25,1,1,"y4",0.783843266576049
25,1,1,"y5",0.703483012439073
25,1,2,"y1",0.805990447437764
25,1,2,"y2",0.963542503068349
25,1,2,"y3",0.836441268333156
25,1,2,"y4",0.820668361076201
25,1,2,"y5",0.753902223098273
25,1,3,"y1",0.922630302229228
25,1,3,"y2",0.889679013872536
25,1,3,"y3",0.743204702339201
25,1,3,"y4",0.785270494702368
25,1,3,"y5",0.722136024689307
25,1,4,"y1",0.708587076146707
25,1,4,"y2",0.834413450621124
25,1,4,"y3",0.642315157408158
25,1,4,"y4",0.994916628375418
25,1,4,"y5",0.624077205134325
25,2,1,"y1",0.796726417892596
25,2,1,"y2",0.946516398884311
25,2,1,"y3",0.833888836303071
25,2,1,"y4",0.802444060497702
25,2,1,"y5",0.718250903215773
25,2,2,"y1",0.774521441954918
25,2,2,"y2",0.923628010084661
25,2,2,"y3",0.845476174470603
25,2,2,"y4",0.740213016518761
25,2,2,"y5",0.733544843709336
25,2,3,"y1",0.82887693143188
25,2,3,"y2",0.969250183233632
25,2,3,"y3",0.827315006972577
25,2,3,"y4",0.765950896936483
25,2,3,"y5",0.697279745316769
25,2,4,"y1",0.759832192937045
25,2,4,"y2",0.892350826390778
25,2,4,"y3",0.730492538120719
25,2,4,"y4",0.988592623232848
25,2,4,"y5",0.648591147992778
25,3,1,"y1",0.768232955777937
25,3,1,"y2",0.990525095227546
25,3,1,"y3",0.793947872843099
25,3,1,"y4",0.776489384486265
25,3,1,"y5",0.738677860846289
25,3,2,"y1",0.828664782147809
25,3,2,"y2",0.94594711009036
25,3,2,"y3",0.844918790704542
25,3,2,"y4",0.810464594426358
25,3,2,"y5",0.72694342649776
25,3,3,"y1",0.837765592761812
25,3,3,"y2",0.985925452209119
25,3,3,"y3",0.839664085472436
25,3,3,"y4",0.735530054236796
25,3,3,"y5",0.702200229073831
25,3,4,"y1",0.78592820367007
25,3,4,"y2",0.890047667406663
25,3,4,"y3",0.731710613777719
25,3,4,"y4",0.999322762496473
25,3,4,"y5",0.681718859007323
25,4,1,"y1",0.759702324262031
25,4,1,"y2",0.984296641023104
25,4,1,"y3",0.808671502815637
25,4,1,"y4",0.773903147738865
25,4,1,"y5",0.712205323384631
25,4,2,"y1",0.911363443256893
25,4,2,"y2",0.9415413199937
25,4,2,"y3",0.897922377982953
25,4,2,"y4",0.800792119902991
25,4,2,"y5",0.771435897374711
25,4,3,"y1",0.827163074521522
25,4,3,"y2",0.984626137348219
25,4,3,"y3",0.842544612456619
25,4,3,"y4",0.746646323264769
25,4,3,"y5",0.686326482447902
25,4,4,"y1",0.809726620061305
25,4,4,"y2",0.940638959331328
25,4,4,"y3",0.815453388213342
25,4,4,"y4",0.985367899808537
25,4,4,"y5",0.689961283618509
25,5,1,"y1",0.781437465982199
25,5,1,"y2",0.999535915103825
25,5,1,"y3",0.835048106777232
25,5,1,"y4",0.759268068981322
25,5,1,"y5",0.714931286010675
25,5,2,"y1",0.976211254227247
25,5,2,"y2",0.951604257421156
25,5,2,"y3",0.868643533234557
25,5,2,"y4",0.786694789332684
25,5,2,"y5",0.750872587676858
25,5,3,"y1",0.81752259672191
25,5,3,"y2",0.982246468430349
25,5,3,"y3",0.841806780588943
25,5,3,"y4",0.748188087480786
25,5,3,"y5",0.685421891038305
25,5,4,"y1",0.824672245721222
25,5,4,"y2",0.944604198970733
25,5,4,"y3",0.84911660329602
25,5,4,"y4",0.97816851774181
25,5,4,"y5",0.708992739677094
25,6,1,"y1",0.788568146463334
25,6,1,"y2",0.996591900970983
25,6,1,"y3",0.857762789761773
25,6,1,"y4",0.753431731419539
25,6,1,"y5",0.729459653142671
25,6,2,"y1",0.982305889332584
25,6,2,"y2",0.942952676254939
25,6,2,"y3",0.87769748194334
25,6,2,"y4",0.784599685092096
25,6,2,"y5",0.742027258800394
25,6,3,"y1",0.797382696376173
25,6,3,"y2",0.99283039659222
25,6,3,"y3",0.860703145711252
25,6,3,"y4",0.739656744281756
25,6,3,"y5",0.69786757194036
25,6,4,"y1",0.814269694066771
25,6,4,"y2",0.965616432749302
25,6,4,"y3",0.888282680766826
25,6,4,"y4",0.971738626518619
25,6,4,"y5",0.692537009637457
25,7,1,"y1",0.792911942088645
25,7,1,"y2",0.998876968336454
25,7,1,"y3",0.870475118123422
25,7,1,"y4",0.771099059281004
25,7,1,"y5",0.731661603634254
25,7,2,"y1",0.982613424086888
25,7,2,"y2",0.944404995681559
25,7,2,"y3",0.8586333328237
25,7,2,"y4",0.768130653777347
25,7,2,"y5",0.733492509531907
25,7,3,"y1",0.797584274466122
25,7,3,"y2",0.993543835196501
25,7,3,"y3",0.873882082549327
25,7,3,"y4",0.759001090353458
25,7,3,"y5",0.696301914158358
25,7,4,"y1",0.816009051271308
25,7,4,"y2",0.973331416486919
25,7,4,"y3",0.892069324502401
25,7,4,"y4",0.972846188263895
25,7,4,"y5",0.699732737028865
25,8,1,"y1",0.78978530361706
25,8,1,"y2",0.999945733855835
25,8,1,"y3",0.860252122751473
25,8,1,"y4",0.769476682835903
25,8,1,"y5",0.724578936238224
25,8,2,"y1",0.997823201132008
25,8,2,"y2",0.91684628384053
25,8,2,"y3",0.905114270851321
25,8,2,"y4",0.82014497905223
25,8,2,"y5",0.740708477147216
25,8,3,"y1",0.817135611083007
25,8,3,"y2",0.980515449078392
25,8,3,"y3",0.877978384418528
25,8,3,"y4",0.790786387269963
25,8,3,"y5",0.694365961897628
25,8,4,"y1",0.816385210014959
25,8,4,"y2",0.983875108897631
25,8,4,"y3",0.890875709898376
25,8,4,"y4",0.972530159750069
25,8,4,"y5",0.694059882522611
25,9,1,"y1",0.784585484058969
25,9,1,"y2",1
25,9,1,"y3",0.870386574762301
25,9,1,"y4",0.770533181011205
25,9,1,"y5",0.732013313039415
25,9,2,"y1",0.998548455029899
25,9,2,"y2",0.922847123851369
25,9,2,"y3",0.91764177264117
25,9,2,"y4",0.825942536581669
25,9,2,"y5",0.749096697835635
25,9,3,"y1",0.809919193675457
25,9,3,"y2",0.993194949313832
25,9,3,"y3",0.875202697253134
25,9,3,"y4",0.754507406488782
25,9,3,"y5",0.709150811566076
25,9,4,"y1",0.813502374838218
25,9,4,"y2",0.974770792460546
25,9,4,"y3",0.882310046700721
25,9,4,"y4",0.975353508533962
25,9,4,"y5",0.681817965414523
25,10,1,"y1",0.781696158756691
25,10,1,"y2",1
25,10,1,"y3",0.861980148374101
25,10,1,"y4",0.768258194981785
25,10,1,"y5",0.72981877622176
25,10,2,"y1",0.994447087251033
25,10,2,"y2",0.924347781997076
25,10,2,"y3",0.917307515367411
25,10,2,"y4",0.826042205548406
25,10,2,"y5",0.746327435507081
25,10,3,"y1",0.805462872689555
25,10,3,"y2",0.990984101033316
25,10,3,"y3",0.868072465092445
25,10,3,"y4",0.767743905139824
25,10,3,"y5",0.717165238821442
25,10,4,"y1",0.813066981379077
25,10,4,"y2",0.968321307363318
25,10,4,"y3",0.874755328995356
25,10,4,"y4",0.96945276845367
25,10,4,"y5",0.67102438330579
26,1,1,"y1",0.78751077242691
26,1,1,"y2",0.95787728688639
26,1,1,"y3",0.834176184542133
26,1,1,"y4",0.834745446044682
26,1,1,"y5",0.724717205425751
26,1,2,"y1",0.81866800674251
26,1,2,"y2",0.925839263211406
26,1,2,"y3",0.822964403166941
26,1,2,"y4",0.870095516938392
26,1,2,"y5",0.724075470990709
26,1,3,"y1",0.943194573097524
26,1,3,"y2",0.914841066727754
26,1,3,"y3",0.831578794550607
26,1,3,"y4",0.826944395969739
26,1,3,"y5",0.770487289122269
26,1,4,"y1",0.794324176131814
26,1,4,"y2",0.834999059801571
26,1,4,"y3",0.746690563735784
26,1,4,"y4",0.965474816471193
26,1,4,"y5",0.661738201871879
26,2,1,"y1",0.831776474109183
26,2,1,"y2",0.92934501392683
26,2,1,"y3",0.88517138761051
26,2,1,"y4",0.763112246331672
26,2,1,"y5",0.736409816064647
26,2,2,"y1",0.85793907342265
26,2,2,"y2",0.930379486317559
26,2,2,"y3",0.839986399442354
26,2,2,"y4",0.845477541584391
26,2,2,"y5",0.700754255717753
26,2,3,"y1",0.925022471560131
26,2,3,"y2",0.942322287784703
26,2,3,"y3",0.889991614779928
26,2,3,"y4",0.787682384522108
26,2,3,"y5",0.824204120990216
26,2,4,"y1",0.867644555804312
26,2,4,"y2",0.841362500708408
26,2,4,"y3",0.770180106740248
26,2,4,"y4",0.958650293031044
26,2,4,"y5",0.717292613275684
26,3,1,"y1",0.889416506033044
26,3,1,"y2",0.954360899074874
26,3,1,"y3",0.82490765853734
26,3,1,"y4",0.833913527010526
26,3,1,"y5",0.699851673465419
26,3,2,"y1",0.907691850709026
26,3,2,"y2",0.919590534697947
26,3,2,"y3",0.86808227618436
26,3,2,"y4",0.836312054937957
26,3,2,"y5",0.668451809357472
26,3,3,"y1",0.934742408395065
26,3,3,"y2",0.966007013632161
26,3,3,"y3",0.874757765869132
26,3,3,"y4",0.851688397293632
26,3,3,"y5",0.84021621834454
26,3,4,"y1",0.940312382657764
26,3,4,"y2",0.85127416300474
26,3,4,"y3",0.748736767680466
26,3,4,"y4",0.944579329486788
26,3,4,"y5",0.701784148176551
26,4,1,"y1",0.915516581196402
26,4,1,"y2",0.951753380399955
26,4,1,"y3",0.845490810478548
26,4,1,"y4",0.821427890403234
26,4,1,"y5",0.71038715730021
26,4,2,"y1",0.885405556240144
26,4,2,"y2",0.90821345967689
26,4,2,"y3",0.854186843569672
26,4,2,"y4",0.852597956812559
26,4,2,"y5",0.707102414766589
26,4,3,"y1",0.949020376041568
26,4,3,"y2",0.979335176462209
26,4,3,"y3",0.886128158521346
26,4,3,"y4",0.860314882739888
26,4,3,"y5",0.843912520233892
26,4,4,"y1",0.952996783686928
26,4,4,"y2",0.898899248977976
26,4,4,"y3",0.837909030454941
26,4,4,"y4",0.886416254590495
26,4,4,"y5",0.715097937664664
26,5,1,"y1",0.926870873468642
26,5,1,"y2",0.963927563357176
26,5,1,"y3",0.850170270470501
26,5,1,"y4",0.800464058821789
26,5,1,"y5",0.699111661987207
26,5,2,"y1",0.931361552454361
26,5,2,"y2",0.860069360699921
26,5,2,"y3",0.866630622091367
26,5,2,"y4",0.817616688926505
26,5,2,"y5",0.680480246961643
26,5,3,"y1",0.949979186739699
26,5,3,"y2",0.974008889420273
26,5,3,"y3",0.893187063477856
26,5,3,"y4",0.869906121874663
26,5,3,"y5",0.821378093131081
26,5,4,"y1",0.966272638651659
26,5,4,"y2",0.916622380544841
26,5,4,"y3",0.874828799300221
26,5,4,"y4",0.871471027290416
26,5,4,"y5",0.723486869748025
26,6,1,"y1",0.925636877725547
26,6,1,"y2",0.956624248345024
26,6,1,"y3",0.818476795968228
26,6,1,"y4",0.821372737841091
26,6,1,"y5",0.705774091997708
26,6,2,"y1",0.997453707440985
26,6,2,"y2",0.831168502732718
26,6,2,"y3",0.859811903457666
26,6,2,"y4",0.794301660542597
26,6,2,"y5",0.679435594532478
26,6,3,"y1",0.947679327324011
26,6,3,"y2",0.969270943799461
26,6,3,"y3",0.902615318398566
26,6,3,"y4",0.872517981290169
26,6,3,"y5",0.806114636560499
26,6,4,"y1",0.98748282423383
26,6,4,"y2",0.925551952080948
26,6,4,"y3",0.892666214158964
26,6,4,"y4",0.860829656852304
26,6,4,"y5",0.737976702009829
26,7,1,"y1",0.932254049808285
26,7,1,"y2",0.966278401072045
26,7,1,"y3",0.839583756741305
26,7,1,"y4",0.834829574089218
26,7,1,"y5",0.714218025740629
26,7,2,"y1",0.999961044375094
26,7,2,"y2",0.839203369591361
26,7,2,"y3",0.852637850692163
26,7,2,"y4",0.792236878624452
26,7,2,"y5",0.672592474219255
26,7,3,"y1",0.950373215212072
26,7,3,"y2",0.9756575918915
26,7,3,"y3",0.913182075572865
26,7,3,"y4",0.870158482342752
26,7,3,"y5",0.80971485120038
26,7,4,"y1",0.980956107491684
26,7,4,"y2",0.932046022936034
26,7,4,"y3",0.904012665341329
26,7,4,"y4",0.866367767711167
26,7,4,"y5",0.748345370424532
26,8,1,"y1",0.936711293274231
26,8,1,"y2",0.976584315780869
26,8,1,"y3",0.845895435063185
26,8,1,"y4",0.845871788625986
26,8,1,"y5",0.729412966320172
26,8,2,"y1",1
26,8,2,"y2",0.839447558619048
26,8,2,"y3",0.840372574436222
26,8,2,"y4",0.800617770346128
26,8,2,"y5",0.700694098530775
26,8,3,"y1",0.956548778848194
26,8,3,"y2",0.974228322646223
26,8,3,"y3",0.916348581412709
26,8,3,"y4",0.871105464961474
26,8,3,"y5",0.813658041577087
26,8,4,"y1",0.987300871002926
26,8,4,"y2",0.940020638207122
26,8,4,"y3",0.901129300040013
26,8,4,"y4",0.855619063494161
26,8,4,"y5",0.73487168806232
26,9,1,"y1",0.936075214439953
26,9,1,"y2",0.969413514110596
26,9,1,"y3",0.849159630340432
26,9,1,"y4",0.852859944544179
26,9,1,"y5",0.729298736247074
26,9,2,"y1",1
26,9,2,"y2",0.839360599248024
26,9,2,"y3",0.843753548374334
26,9,2,"y4",0.808224952076557
26,9,2,"y5",0.715652380525049
26,9,3,"y1",0.956521280157072
26,9,3,"y2",0.98257730091608
26,9,3,"y3",0.914751993872181
26,9,3,"y4",0.875582031871053
26,9,3,"y5",0.813576752862204
26,9,4,"y1",0.9887204945807
26,9,4,"y2",0.95177331859627
26,9,4,"y3",0.901347974378323
26,9,4,"y4",0.852822801349145
26,9,4,"y5",0.725903060608883
26,10,1,"y1",0.917584604161943
26,10,1,"y2",0.981580330580408
26,10,1,"y3",0.835959155391006
26,10,1,"y4",0.829846633888666
26,10,1,"y5",0.697252895621415
26,10,2,"y1",1
26,10,2,"y2",0.854665098237677
26,10,2,"y3",0.864817794912751
26,10,2,"y4",0.804492540354031
26,10,2,"y5",0.704173144076859
26,10,3,"y1",0.952981659318945
26,10,3,"y2",0.982739137736238
26,10,3,"y3",0.925051069385868
26,10,3,"y4",0.891412381373164
26,10,3,"y5",0.819297299604206
26,10,4,"y1",0.964653635137335
26,10,4,"y2",0.94325284055428
26,10,4,"y3",0.861681139697378
26,10,4,"y4",0.911617051179983
26,10,4,"y5",0.70579113092314
27,1,1,"y1",0.918715249860506
27,1,1,"y2",0.916032744939156
27,1,1,"y3",0.734273218169984
27,1,1,"y4",0.816101647810826
27,1,1,"y5",0.748612099419888
27,1,2,"y1",0.886985384163092
27,1,2,"y2",0.964037013154438
27,1,2,"y3",0.721842512444127
27,1,2,"y4",0.784272837775992
27,1,2,"y5",0.762831836718671
27,1,3,"y1",0.93240696968123
27,1,3,"y2",0.918179201539304
27,1,3,"y3",0.742301101871097
27,1,3,"y4",0.834158150374138
27,1,3,"y5",0.6862340563064
27,1,4,"y1",0.824411078557209
27,1,4,"y2",0.921204311397598
27,1,4,"y3",0.655053336098039
27,1,4,"y4",0.915747725933104
27,1,4,"y5",0.662431420525425
27,2,1,"y1",0.872352265435211
27,2,1,"y2",0.965449699179704
27,2,1,"y3",0.772475746139139
27,2,1,"y4",0.802227811791688
27,2,1,"y5",0.711228839340204
27,2,2,"y1",0.855768022529931
27,2,2,"y2",0.972010954365838
27,2,2,"y3",0.762694621400956
27,2,2,"y4",0.825349471155242
27,2,2,"y5",0.748702010270246
27,2,3,"y1",0.920344393685867
27,2,3,"y2",0.930539137050696
27,2,3,"y3",0.786879306264311
27,2,3,"y4",0.858737775254411
27,2,3,"y5",0.685839965477408
27,2,4,"y1",0.840246340067933
27,2,4,"y2",0.908506795507486
27,2,4,"y3",0.727933518565812
27,2,4,"y4",0.916904724814524
27,2,4,"y5",0.685755951817381
27,3,1,"y1",0.862667578040758
27,3,1,"y2",0.987290253788706
27,3,1,"y3",0.677189365251465
27,3,1,"y4",0.752389390428809
27,3,1,"y5",0.709813330161427
27,3,2,"y1",0.850184114379272
27,3,2,"y2",0.937693696468476
27,3,2,"y3",0.717710046038983
27,3,2,"y4",0.795853496559431
27,3,2,"y5",0.643224036237908
27,3,3,"y1",0.921860516073344
27,3,3,"y2",0.974061536930848
27,3,3,"y3",0.753205536677454
27,3,3,"y4",0.86281934186812
27,3,3,"y5",0.698315398493607
27,3,4,"y1",0.840350784551398
27,3,4,"y2",0.915883494865863
27,3,4,"y3",0.771057892782313
27,3,4,"y4",0.959813735104599
27,3,4,"y5",0.670436440821699
27,4,1,"y1",0.926042862037574
27,4,1,"y2",0.989810691961685
27,4,1,"y3",0.757281750656679
27,4,1,"y4",0.818501124153726
27,4,1,"y5",0.728206643120926
27,4,2,"y1",0.907130077536057
27,4,2,"y2",0.929650069377758
27,4,2,"y3",0.761174133190839
27,4,2,"y4",0.851802939939326
27,4,2,"y5",0.674176236072107
27,4,3,"y1",0.937170984065957
27,4,3,"y2",0.994069434106682
27,4,3,"y3",0.779222519423571
27,4,3,"y4",0.871086238995276
27,4,3,"y5",0.766092715324152
27,4,4,"y1",0.860505172460688
27,4,4,"y2",0.915223981963836
27,4,4,"y3",0.80581340382672
27,4,4,"y4",0.96123832335936
27,4,4,"y5",0.689498320588444
27,5,1,"y1",0.970460873115082
27,5,1,"y2",0.983935797858747
27,5,1,"y3",0.781544990372781
27,5,1,"y4",0.839920171124766
27,5,1,"y5",0.76967700279525
27,5,2,"y1",0.938759723265632
27,5,2,"y2",0.877864803237211
27,5,2,"y3",0.750288218112221
27,5,2,"y4",0.872024601761187
27,5,2,"y5",0.696060923430732
27,5,3,"y1",0.927576483476868
27,5,3,"y2",0.981636722404399
27,5,3,"y3",0.798015470194717
27,5,3,"y4",0.897850035409556
27,5,3,"y5",0.804157066309298
27,5,4,"y1",0.854271381479289
27,5,4,"y2",0.933271944033717
27,5,4,"y3",0.805695214891323
27,5,4,"y4",0.934877901585267
27,5,4,"y5",0.703398480449875
27,6,1,"y1",0.976701823365939
27,6,1,"y2",0.989192032978849
27,6,1,"y3",0.811096521844755
27,6,1,"y4",0.836917035657894
27,6,1,"y5",0.762663393574297
27,6,2,"y1",0.992156387707418
27,6,2,"y2",0.881900159405701
27,6,2,"y3",0.799273183464157
27,6,2,"y4",0.862375461696927
27,6,2,"y5",0.682904006585471
27,6,3,"y1",0.938345622541079
27,6,3,"y2",0.987613034525536
27,6,3,"y3",0.817663640333505
27,6,3,"y4",0.875931287312595
27,6,3,"y5",0.834402258346652
27,6,4,"y1",0.867491637507549
27,6,4,"y2",0.964935184418446
27,6,4,"y3",0.830995890039448
27,6,4,"y4",0.929088572034958
27,6,4,"y5",0.731480125801688
27,7,1,"y1",0.986899593183222
27,7,1,"y2",0.987541363488627
27,7,1,"y3",0.822262144574977
27,7,1,"y4",0.843293151132942
27,7,1,"y5",0.766006759863779
27,7,2,"y1",0.992167843998657
27,7,2,"y2",0.92012627828593
27,7,2,"y3",0.802685735010606
27,7,2,"y4",0.883177155515112
27,7,2,"y5",0.674482481781537
27,7,3,"y1",0.923449261231632
27,7,3,"y2",0.987379686479912
27,7,3,"y3",0.814334055422159
27,7,3,"y4",0.88937011974852
27,7,3,"y5",0.834206702466427
27,7,4,"y1",0.883654913471748
27,7,4,"y2",0.973661347936477
27,7,4,"y3",0.813371524638182
27,7,4,"y4",0.914593920604656
27,7,4,"y5",0.7042631661012
27,8,1,"y1",0.98502461625168
27,8,1,"y2",0.983015624152028
27,8,1,"y3",0.82767024674185
27,8,1,"y4",0.83770884970142
27,8,1,"y5",0.752631597089331
27,8,2,"y1",0.995061130666265
27,8,2,"y2",0.889953140984281
27,8,2,"y3",0.788505725124851
27,8,2,"y4",0.869713074039097
27,8,2,"y5",0.677112331348006
27,8,3,"y1",0.929562150620529
27,8,3,"y2",0.990226173812967
27,8,3,"y3",0.817857948508049
27,8,3,"y4",0.884903025250984
27,8,3,"y5",0.822551792986203
27,8,4,"y1",0.883558616321801
27,8,4,"y2",0.969731041602398
27,8,4,"y3",0.810692814659198
27,8,4,"y4",0.913003253907545
27,8,4,"y5",0.701195918975589
27,9,1,"y1",0.9823809046364
27,9,1,"y2",0.986458479784893
27,9,1,"y3",0.823656908493024
27,9,1,"y4",0.837103724654982
27,9,1,"y5",0.763187207273536
27,9,2,"y1",0.994470827787163
27,9,2,"y2",0.912080093502561
27,9,2,"y3",0.792677763406614
27,9,2,"y4",0.877903743359869
27,9,2,"y5",0.648268626273761
27,9,3,"y1",0.915288849513744
27,9,3,"y2",0.994708952197863
27,9,3,"y3",0.813952648060355
27,9,3,"y4",0.880635062223051
27,9,3,"y5",0.795753580634615
27,9,4,"y1",0.890448670048564
27,9,4,"y2",0.972929857153833
27,9,4,"y3",0.818341883440145
27,9,4,"y4",0.902077213993088
27,9,4,"y5",0.704567434936552
27,10,1,"y1",0.975557287252795
27,10,1,"y2",0.987325609966413
27,10,1,"y3",0.816994024833679
27,10,1,"y4",0.832705009660174
27,10,1,"y5",0.768903772881845
27,10,2,"y1",0.995996106346185
27,10,2,"y2",0.899663960519152
27,10,2,"y3",0.790258439555241
27,10,2,"y4",0.881517106049517
27,10,2,"y5",0.643122134063017
27,10,3,"y1",0.910884343984534
27,10,3,"y2",0.99367581779151
27,10,3,"y3",0.81818088227411
27,10,3,"y4",0.8831962543583
27,10,3,"y5",0.801226672740061
27,10,4,"y1",0.893905957961931
27,10,4,"y2",0.97698072988424
27,10,4,"y3",0.825628536732574
27,10,4,"y4",0.92016054740964
27,10,4,"y5",0.710754676452427
28,1,1,"y1",0.772616267522783
28,1,1,"y2",0.895054722739447
28,1,1,"y3",0.923595887081297
28,1,1,"y4",0.786410696511461
28,1,1,"y5",0.713614161864342
28,1,2,"y1",0.847109372657764
28,1,2,"y2",0.89735923248598
28,1,2,"y3",0.907940987467636
28,1,2,"y4",0.771089166323815
28,1,2,"y5",0.832939640771234
28,1,3,"y1",0.926925656065462
28,1,3,"y2",0.91363280068702
28,1,3,"y3",0.893686209598583
28,1,3,"y4",0.743413294273194
28,1,3,"y5",0.718762007339446
28,1,4,"y1",0.758514549585318
28,1,4,"y2",0.743661143194639
28,1,4,"y3",0.76695973266647
28,1,4,"y4",0.980526833914638
28,1,4,"y5",0.673920885448354
28,2,1,"y1",0.804448093110862
28,2,1,"y2",0.905618613723041
28,2,1,"y3",0.878400717430894
28,2,1,"y4",0.760327651416378
28,2,1,"y5",0.671111685451217
28,2,2,"y1",0.85167065857507
28,2,2,"y2",0.896162141591487
28,2,2,"y3",0.948229405234992
28,2,2,"y4",0.713398057214176
28,2,2,"y5",0.740266260702988
28,2,3,"y1",0.966934269854271
28,2,3,"y2",0.911508738436323
28,2,3,"y3",0.903219589851781
28,2,3,"y4",0.791754502634757
28,2,3,"y5",0.701501614831005
28,2,4,"y1",0.795591267248166
28,2,4,"y2",0.762082607364922
28,2,4,"y3",0.839006767496269
28,2,4,"y4",0.940416431424006
28,2,4,"y5",0.662658474074009
28,3,1,"y1",0.820882023233169
28,3,1,"y2",0.963008891972066
28,3,1,"y3",0.955146899113724
28,3,1,"y4",0.689292033507861
28,3,1,"y5",0.710010307991225
28,3,2,"y1",0.863690214154753
28,3,2,"y2",0.89761994763048
28,3,2,"y3",0.942799377806428
28,3,2,"y4",0.685471800379338
28,3,2,"y5",0.697344893564508
28,3,3,"y1",0.955322028521764
28,3,3,"y2",0.924604744781949
28,3,3,"y3",0.961746778601716
28,3,3,"y4",0.817227663483591
28,3,3,"y5",0.698672366389729
28,3,4,"y1",0.86746275431636
28,3,4,"y2",0.791820518556756
28,3,4,"y3",0.883086953587288
